    21     6   -4.206804e-07    7.513701e-08   -2.336426e-08    7.747956e-08
    21     7   -1.351157e-08    3.500211e-09    6.987133e-09    3.478153e-09
    21     8    6.049253e-10    1.788226e-10   -2.681146e-10    1.782979e-10
    21     9   -2.107448e-11    9.655179e-12    1.265766e-11    9.770421e-12
    21    10   -3.716054e-14    4.313242e-13   -1.608648e-12    4.758504e-13
    21    11   -4.682438e-14    2.323730e-14   -1.054485e-13    2.427188e-14
    21    12    7.982030e-15    1.378292e-15    6.295382e-15    1.472283e-15
    21    13    5.513408e-16    8.230326e-17    3.351637e-16    8.494912e-17
    21    14    2.226680e-17    4.378038e-18   -5.625052e-18    4.682158e-18
    21    15   -3.192498e-19    2.470556e-19    5.810257e-19    2.591725e-19
    21    16    1.081240e-19    1.552363e-20    8.143912e-20    1.530629e-20
    21    17   -4.470746e-22    1.013220e-21   -9.197443e-21    1.020101e-21
    21    18   -2.062257e-22    7.343028e-23   -1.513958e-22    7.299197e-23
    21    19   -1.535896e-23    5.871780e-24   -1.345214e-23    5.944410e-24
    21    20   -2.126698e-24    5.666289e-25    5.362044e-24    5.671801e-25
    21    21    1.135086e-24    7.062919e-26    1.404275e-25    6.787697e-26
    22     0   -1.687523e+01    3.442933e+00    0.000000e+00    0.000000e+00
    22     1    1.177262e+00    3.207633e-01    3.296933e-01    2.561621e-01
    22     2   -1.540459e-02    1.366884e-02   -4.269133e-02    1.365965e-02
    22     3   -8.972746e-04    5.731447e-04   -2.418201e-03    5.857634e-04
    22     4   -1.125370e-04    2.754048e-05    2.558823e-05    2.705307e-05
    22     5   -1.955198e-06    1.175182e-06    3.952371e-06    1.234353e-06
    22     6   -1.981756e-07    5.814147e-08   -7.207554e-08    5.471528e-08
    22     7    4.128563e-09    2.653053e-09    6.242099e-10    2.680040e-09
    22     8    1.031142e-10    1.179750e-10   -3.168740e-10    1.197709e-10
    22     9   -1.655642e-12    6.365928e-12   -4.160426e-12    6.177957e-12
    22    10    1.246530e-12    2.923525e-13   -1.953110e-12    3.155689e-13
    22    11    4.341926e-15    1.361100e-14   -1.014255e-13    1.356134e-14
    22    12   -1.844681e-15    7.114146e-16    2.409599e-15    7.615420e-16
    22    13    1.740091e-17    4.127196e-17   -8.202741e-17    4.311403e-17
    22    14    1.110165e-17    2.165186e-18   -5.449515e-18    2.385733e-18
    22    15    2.225928e-19    1.149816e-19   -4.203674e-19    1.240360e-19
    22    16   -9.631861e-21    6.508992e-21   -1.661669e-20    6.536995e-21
    22    17   -2.250478e-22    3.927198e-22    4.154750e-22    3.975406e-22
    22    18   -1.957076e-22    2.546610e-23    1.695527e-23    2.557189e-23
    22    19   -7.987685e-24    1.804801e-24    1.570801e-23    1.818926e-24
    22    20    1.937182e-25    1.430985e-25   -1.646837e-24    1.426891e-25
    22    21    4.481519e-26    1.380795e-26    1.931241e-27    1.321507e-26
    22    22    2.420983e-26    1.627058e-27   -4.353229e-27    1.609017e-27
    23     0    1.197639e+00    3.421990e+00    0.000000e+00    0.000000e+00
    23     1    2.254163e+00    3.351519e-01   -1.453116e-01    2.596585e-01
    23     2    7.523513e-03    1.267664e-02   -2.627574e-02    1.207414e-02
    23     3    3.940857e-05    5.254475e-04   -3.107732e-03    5.669026e-04
    23     4    4.668568e-05    2.345316e-05    2.902019e-05    2.173034e-05
    23     5    3.686595e-06    9.919111e-07    4.976484e-07    1.064468e-06
    23     6    1.309037e-07    4.452614e-08    9.263721e-08    4.195548e-08
    23     7    2.627253e-09    2.030237e-09    4.378657e-09    2.032385e-09
    23     8   -2.685418e-10    8.596486e-11   -1.775621e-10    8.729510e-11
    23     9   -1.485986e-11    4.025395e-12   -9.579521e-12    3.994696e-12
    23    10    9.047748e-14    2.018732e-13   -1.484916e-13    2.015732e-13
    23    11    6.043373e-15    8.755735e-15   -2.791363e-15    8.739145e-15
    23    12   -6.739495e-16    4.075095e-16   -1.830780e-15    3.955947e-16
    23    13    2.952273e-17    2.108292e-17   -5.299553e-19    2.320918e-17
    23    14    1.617182e-18    1.100101e-18    7.572313e-19    1.222620e-18
    23    15    3.329991e-20    5.668017e-20    4.046084e-20    6.336294e-20
    23    16    4.556631e-21    2.947140e-21   -8.847526e-22    3.111312e-21
    23    17    3.377268e-22    1.636798e-22   -3.519635e-22    1.648712e-22
    23    18   -3.885486e-23    9.710541e-24   -1.014567e-23    9.868284e-24
    23    19    2.133031e-24    6.169698e-25   -1.013029e-24    6.210214e-25
    23    20    2.153796e-26    4.308951e-26   -3.240559e-26    4.288830e-26
    23    21   -3.150090e-26    3.347468e-27   -4.981676e-26    3.281842e-27
    23    22    1.163445e-29    3.102508e-28   -1.210208e-27    3.058610e-28
